Rasetsu Feast,114,0,4 (E_SKILL_TYPE_AID),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),,13 (E_SKILL_TEKISEI_CATEGORY_INVALID),,,,1 (all foes),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,-9 (-∞),-9 (-∞),-9 (-∞),-9 (-∞),,,,,,,,,,,,,,0,FALSE,FALSE,1 (Player),21 (Jaki),,,,64 (E_SKILL_EXTRA_EFFECT_NOT_CHANGE_ORDER),65 (E_SKILL_EXTRA_EFFECT_NOT_PRESS_0_NORMAL_ACT),,,,,,,,,,,FALSE,FALSE,,,sk_950,0 (E_SKILL_HIT_STAMP_TYPE_NONE),755,80029,9 (E_SKILL_ICON_AID),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,,,,,,,
Recarm,115,20,3 (E_SKILL_TYPE_RECOVERY),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),,10 (E_SKILL_TEKISEI_CATEGORY_RECOVERY_HP),4 (CostSupporting),,,7 (E_SKILL_TARGET_SELF_SIDE_CMP_ONE),3 (E_SKILL_ENABLE_SCENE_ALL_SCENE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,1,,,,,,,,,,,,,,,50,,,,6,TRUE,TRUE,,,,1058,,,,,,,,,,,,,,FALSE,FALSE,,,sk_918,0 (E_SKILL_HIT_STAMP_TYPE_NONE),761,54880,10 (E_SKILL_ICON_RECOVERY),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,1,,,,,,
Samarecarm,116,60,3 (E_SKILL_TYPE_RECOVERY),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),,10 (E_SKILL_TEKISEI_CATEGORY_RECOVERY_HP),4 (CostSupporting),,,7 (E_SKILL_TARGET_SELF_SIDE_CMP_ONE),3 (E_SKILL_ENABLE_SCENE_ALL_SCENE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,1,,,,,,,,,,,,,,4000,,,,,16,TRUE,TRUE,,,,2592,,,,,,,,,,,,,,FALSE,FALSE,,,sk_919,0 (E_SKILL_HIT_STAMP_TYPE_NONE),220,54980,10 (E_SKILL_ICON_RECOVERY),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,1,,,,,,
Heavenly Counter,117,0,1 (E_SKILL_TYPE_MAGIC_ATK),6 (Dark),32 (Invalid),32 (Invalid),32 (Invalid),Name_Amanozako (38),6 (E_SKILL_TEKISEI_CATEGORY_DARK),1 (Damage),2 (Affliction),5 (CostAttacking),0 (1 foe),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,100,100,100,98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,-1,-1,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,3232,,,,,,,,,,,,,,TRUE,FALSE,,,sk_515,8 (E_SKILL_HIT_STAMP_TYPE_DARK),21,39960,6 (E_SKILL_ICON_DARK),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,6 (Dark),23,,,,,,,
Tarukaja,118,8,4 (E_SKILL_TYPE_AID),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),,9 (E_SKILL_TEKISEI_CATEGORY_AID),4 (CostSupporting),,,2 (1 ally),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,1,1,,,,,,,,,,,,,,,,5,TRUE,TRUE,,,,480,,,,,,,,,,,,,,FALSE,FALSE,,,sk_940,0 (E_SKILL_HIT_STAMP_TYPE_NONE),378,60150,9 (E_SKILL_ICON_AID),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),37,,,,,,,
Matarukaja,119,30,4 (E_SKILL_TYPE_AID),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),,9 (E_SKILL_TEKISEI_CATEGORY_AID),4 (CostSupporting),,,3 (all allies),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,1,1,,,,,,,,,,,,,,,,14,TRUE,TRUE,,,,1682,,,,,,,,,,,,,,FALSE,FALSE,,,sk_972,0 (E_SKILL_HIT_STAMP_TYPE_NONE),661,62420,9 (E_SKILL_ICON_AID),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),37,,,,,,,
Fairy Banquet,120,0,4 (E_SKILL_TYPE_AID),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),,13 (E_SKILL_TEKISEI_CATEGORY_INVALID),,,,3 (all allies),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,-11 (+∞),-11 (+∞),-11 (+∞),-11 (+∞),,,,,,,,,,,,,,0,FALSE,FALSE,1 (Player),17 (Fairy),,,,64 (E_SKILL_EXTRA_EFFECT_NOT_CHANGE_ORDER),65 (E_SKILL_EXTRA_EFFECT_NOT_PRESS_0_NORMAL_ACT),,,,,,,,,,,FALSE,FALSE,,,sk_944,0 (E_SKILL_HIT_STAMP_TYPE_NONE),736,80030,9 (E_SKILL_ICON_AID),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,,,,,,,
Expand: Critical Aura,121,0,4 (E_SKILL_TYPE_AID),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),,13 (E_SKILL_TEKISEI_CATEGORY_INVALID),,,,3 (all allies),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,1 (Player),29 (Brute),,,,3 (E_SKILL_EXTRA_EFFECT_CRITICAL_ABS),64 (E_SKILL_EXTRA_EFFECT_NOT_CHANGE_ORDER),65 (E_SKILL_EXTRA_EFFECT_NOT_PRESS_0_NORMAL_ACT),,,,,,,,,,FALSE,FALSE,,,sk_966,0 (E_SKILL_HIT_STAMP_TYPE_NONE),105,80031,9 (E_SKILL_ICON_AID),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,,,,,,,
Sukukaja,122,8,4 (E_SKILL_TYPE_AID),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),,9 (E_SKILL_TEKISEI_CATEGORY_AID),4 (CostSupporting),,,2 (1 ally),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,,,,1,,,,,,,,,,,,,,5,TRUE,TRUE,,,,480,,,,,,,,,,,,,,FALSE,FALSE,,,sk_942,0 (E_SKILL_HIT_STAMP_TYPE_NONE),337,60151,9 (E_SKILL_ICON_AID),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),20,,,,,,,
Masukukaja,123,30,4 (E_SKILL_TYPE_AID),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),,9 (E_SKILL_TEKISEI_CATEGORY_AID),4 (CostSupporting),,,3 (all allies),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,,,,1,,,,,,,,,,,,,,14,TRUE,TRUE,,,,1682,,,,,,,,,,,,,,FALSE,FALSE,,,sk_974,0 (E_SKILL_HIT_STAMP_TYPE_NONE),659,62421,9 (E_SKILL_ICON_AID),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),20,,,,,,,
Rakukaja,124,8,4 (E_SKILL_TYPE_AID),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),,9 (E_SKILL_TEKISEI_CATEGORY_AID),4 (CostSupporting),,,2 (1 ally),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,,,1,,,,,,,,,,,,,,,5,TRUE,TRUE,,,,480,,,,,,,,,,,,,,FALSE,FALSE,,,sk_943,0 (E_SKILL_HIT_STAMP_TYPE_NONE),748,60152,9 (E_SKILL_ICON_AID),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),39,,,,,,,
Marakukaja,125,30,4 (E_SKILL_TYPE_AID),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),,9 (E_SKILL_TEKISEI_CATEGORY_AID),4 (CostSupporting),,,3 (all allies),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,,,1,,,,,,,,,,,,,,,14,TRUE,TRUE,,,,1682,,,,,,,,,,,,,,FALSE,FALSE,,,sk_975,0 (E_SKILL_HIT_STAMP_TYPE_NONE),674,62422,9 (E_SKILL_ICON_AID),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),39,,,,,,,
Luster Candy,126,150,4 (E_SKILL_TYPE_AID),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),,9 (E_SKILL_TEKISEI_CATEGORY_AID),4 (CostSupporting),,,3 (all allies),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,1,1,1,1,,,,,,,,,,,,,,23,TRUE,TRUE,,,,3872,,,,,,,,,,,,,,FALSE,FALSE,,,sk_944,0 (E_SKILL_HIT_STAMP_TYPE_NONE),754,62440,9 (E_SKILL_ICON_AID),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,,,,,,,
Dekaja,127,40,4 (E_SKILL_TYPE_AID),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),,9 (E_SKILL_TEKISEI_CATEGORY_AID),4 (CostSupporting),,,1 (all foes),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,-5 (Dekaja),-5 (Dekaja),-5 (Dekaja),-5 (Dekaja),,,,,,,,,,,,,,16,TRUE,TRUE,,,,2450,,,,,,,,,,,,,,FALSE,FALSE,,,sk_945,0 (E_SKILL_HIT_STAMP_TYPE_NONE),418,62480,9 (E_SKILL_ICON_AID),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,,,,,,,
Tarunda,128,8,4 (E_SKILL_TYPE_AID),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),,9 (E_SKILL_TEKISEI_CATEGORY_AID),4 (CostSupporting),,,0 (1 foe),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,-1,-1,,,,,,,,,,,,,,,,5,TRUE,TRUE,,,,612,,,,,,,,,,,,,,FALSE,FALSE,,,sk_946,0 (E_SKILL_HIT_STAMP_TYPE_NONE),379,60153,9 (E_SKILL_ICON_AID),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),40,,,,,,,
Matarunda,129,30,4 (E_SKILL_TYPE_AID),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),,9 (E_SKILL_TEKISEI_CATEGORY_AID),4 (CostSupporting),,,1 (all foes),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,-1,-1,,,,,,,,,,,,,,,,14,TRUE,TRUE,,,,1682,,,,,,,,,,,,,,FALSE,FALSE,,,sk_976,0 (E_SKILL_HIT_STAMP_TYPE_NONE),662,62423,9 (E_SKILL_ICON_AID),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),40,,,,,,,
Expand: Piercing Aura,130,0,4 (E_SKILL_TYPE_AID),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),,13 (E_SKILL_TEKISEI_CATEGORY_INVALID),,,,3 (all allies),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,1 (Player),23 (Fury),,,,36 (E_SKILL_EXTRA_EFFECT_BATK_MATK),35 (E_SKILL_EXTRA_EFFECT_KANTUU),64 (E_SKILL_EXTRA_EFFECT_NOT_CHANGE_ORDER),65 (E_SKILL_EXTRA_EFFECT_NOT_PRESS_0_NORMAL_ACT),,,,,,,,,FALSE,FALSE,,,sk_967,0 (E_SKILL_HIT_STAMP_TYPE_NONE),106,80032,9 (E_SKILL_ICON_AID),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,,,,,,,
Shield of God,131,0,4 (E_SKILL_TYPE_AID),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),,13 (E_SKILL_TEKISEI_CATEGORY_INVALID),,,,3 (all allies),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,1 (Player),2 (Herald),,,,46 (E_SKILL_EXTRA_EFFECT_DAMAGE_CUT_90),64 (E_SKILL_EXTRA_EFFECT_NOT_CHANGE_ORDER),65 (E_SKILL_EXTRA_EFFECT_NOT_PRESS_0_NORMAL_ACT),,,,,,,,,,FALSE,FALSE,,,sk_973,0 (E_SKILL_HIT_STAMP_TYPE_NONE),115,80033,9 (E_SKILL_ICON_AID),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,,,,,,,
Sukunda,132,8,4 (E_SKILL_TYPE_AID),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),,9 (E_SKILL_TEKISEI_CATEGORY_AID),4 (CostSupporting),,,0 (1 foe),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,,,,-1,,,,,,,,,,,,,,5,TRUE,TRUE,,,,612,,,,,,,,,,,,,,FALSE,FALSE,,,sk_948,0 (E_SKILL_HIT_STAMP_TYPE_NONE),339,60154,9 (E_SKILL_ICON_AID),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),42,,,,,,,
Masukunda,133,30,4 (E_SKILL_TYPE_AID),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),,9 (E_SKILL_TEKISEI_CATEGORY_AID),4 (CostSupporting),,,1 (all foes),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,,,,-1,,,,,,,,,,,,,,14,TRUE,TRUE,,,,1682,,,,,,,,,,,,,,FALSE,FALSE,,,sk_978,0 (E_SKILL_HIT_STAMP_TYPE_NONE),660,62424,9 (E_SKILL_ICON_AID),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),42,,,,,,,
Rakunda,134,8,4 (E_SKILL_TYPE_AID),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),,9 (E_SKILL_TEKISEI_CATEGORY_AID),4 (CostSupporting),,,0 (1 foe),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,,,-1,,,,,,,,,,,,,,,5,TRUE,TRUE,,,,612,,,,,,,,,,,,,,FALSE,FALSE,,,sk_949,0 (E_SKILL_HIT_STAMP_TYPE_NONE),752,60155,9 (E_SKILL_ICON_AID),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),43,,,,,,,
Marakunda,135,30,4 (E_SKILL_TYPE_AID),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),,9 (E_SKILL_TEKISEI_CATEGORY_AID),4 (CostSupporting),,,1 (all foes),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,,,-1,,,,,,,,,,,,,,,14,TRUE,TRUE,,,,1682,,,,,,,,,,,,,,FALSE,FALSE,,,sk_979,0 (E_SKILL_HIT_STAMP_TYPE_NONE),675,62425,9 (E_SKILL_ICON_AID),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),43,,,,,,,
Debilitate,136,150,4 (E_SKILL_TYPE_AID),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),,9 (E_SKILL_TEKISEI_CATEGORY_AID),4 (CostSupporting),,,1 (all foes),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,-1,-1,-1,-1,,,,,,,,,,,,,,23,TRUE,TRUE,,,,4418,,,,,,,,,,,,,,FALSE,FALSE,,,sk_950,0 (E_SKILL_HIT_STAMP_TYPE_NONE),760,62441,9 (E_SKILL_ICON_AID),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,,,,,,,
Dekunda,137,40,4 (E_SKILL_TYPE_AID),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),,9 (E_SKILL_TEKISEI_CATEGORY_AID),4 (CostSupporting),,,3 (all allies),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,-6 (Dekunda),-6 (Dekunda),-6 (Dekunda),-6 (Dekunda),,,,,,,,,,,,,,16,TRUE,TRUE,,,,2450,,,,,,,,,,,,,,FALSE,FALSE,,,sk_951,0 (E_SKILL_HIT_STAMP_TYPE_NONE),425,62481,9 (E_SKILL_ICON_AID),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,,,,,,,
Impaler's Glory,138,0,4 (E_SKILL_TYPE_AID),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),,13 (E_SKILL_TEKISEI_CATEGORY_INVALID),,,,4 (self),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,1 (Player),7 (Vile),48 (Primal),,,47 (E_SKILL_EXTRA_EFFECT_BATK_MATK_4),35 (E_SKILL_EXTRA_EFFECT_KANTUU),64 (E_SKILL_EXTRA_EFFECT_NOT_CHANGE_ORDER),65 (E_SKILL_EXTRA_EFFECT_NOT_PRESS_0_NORMAL_ACT),,,,,,,,,FALSE,FALSE,,,sk_960,0 (E_SKILL_HIT_STAMP_TYPE_NONE),405,80034,9 (E_SKILL_ICON_AID),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,,,,,,,
Tetrakarn,139,50,4 (E_SKILL_TYPE_AID),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),,9 (E_SKILL_TEKISEI_CATEGORY_AID),4 (CostSupporting),,,2 (1 ally),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1,,,,,1,3 (Repel),,,,,,,,,,,,16,TRUE,TRUE,,,,2178,,22 (E_SKILL_EXTRA_EFFECT_TETORAKARN),,,,,,,,,,,,FALSE,FALSE,,,sk_953,0 (E_SKILL_HIT_STAMP_TYPE_NONE),430,60480,9 (E_SKILL_ICON_AID),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),44,,,,,,,
Makarakarn,140,50,4 (E_SKILL_TYPE_AID),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),,9 (E_SKILL_TEKISEI_CATEGORY_AID),4 (CostSupporting),,,2 (1 ally),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1,,,,,1,,3 (Repel),3 (Repel),3 (Repel),3 (Repel),3 (Repel),3 (Repel),,,,,,16,TRUE,TRUE,,,,2450,,23 (E_SKILL_EXTRA_EFFECT_MAKARAKARN),,,,,,,,,,,,FALSE,FALSE,,,sk_954,0 (E_SKILL_HIT_STAMP_TYPE_NONE),642,60481,9 (E_SKILL_ICON_AID),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),44,,,,,,,
NOT USED:SKILL_NAME_SKILL_ID_141,141,30,1 (E_SKILL_TYPE_MAGIC_ATK),7 (Almighty),32 (Invalid),32 (Invalid),32 (Invalid),Name_Satan (1),7 (E_SKILL_TEKISEI_CATEGORY_ALL),1 (Damage),2 (Affliction),5 (CostAttacking),0 (1 foe),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,230,100,100,98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,0,FALSE,FALSE,,,,2450,,,,,,,,,,,,,,TRUE,FALSE,,,sk_704,9 (E_SKILL_HIT_STAMP_TYPE_ALL),421,45960,7 (E_SKILL_ICON_ALL),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,7 (Almighty),23,,,,,,,
Charge,142,10,4 (E_SKILL_TYPE_AID),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),,9 (E_SKILL_TEKISEI_CATEGORY_AID),4 (CostSupporting),,,4 (self),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,6,TRUE,TRUE,,,,1220,,1 (E_SKILL_EXTRA_EFFECT_BATKX2),,,,,,,,,,,,FALSE,FALSE,,,sk_956,0 (E_SKILL_HIT_STAMP_TYPE_NONE),392,61180,9 (E_SKILL_ICON_AID),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,,,,,,,
Concentrate,143,10,4 (E_SKILL_TYPE_AID),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),,9 (E_SKILL_TEKISEI_CATEGORY_AID),4 (CostSupporting),,,4 (self),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,7,TRUE,TRUE,,,,1579,,2 (E_SKILL_EXTRA_EFFECT_MATKX2),,,,,,,,,,,,FALSE,FALSE,,,sk_957,0 (E_SKILL_HIT_STAMP_TYPE_NONE),203,61210,9 (E_SKILL_ICON_AID),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,,,,,,,
Critical Aura,144,25,4 (E_SKILL_TYPE_AID),32 (Invalid),32 (Invalid),32 (Invalid),32 (Invalid),,9 (E_SKILL_TEKISEI_CATEGORY_AID),4 (CostSupporting),,,4 (self),2 (E_SKILL_ENABLE_SCENE_BATTLE),1,1,,,100,0,255,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,11,TRUE,TRUE,,,,1776,,3 (E_SKILL_EXTRA_EFFECT_CRITICAL_ABS),,,,,,,,,,,,FALSE,FALSE,,,sk_958,0 (E_SKILL_HIT_STAMP_TYPE_NONE),84,61330,9 (E_SKILL_ICON_AID),13 (E_SKILL_TEKISEI_CATEGORY_INVALID),4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0 (Physical),,,,,,,,
